"id","name","code"
14135,"Porto Heli","PKH"
14136,"Pakhokku","PKK"
14138,"Pokhara Airport","PKR"
14139,"Pakanbaru Sumatra","PKU"
14140,"Selebi-Phikwe Airport","PKW"
14141,"Pakse Airport","PKZ"
14142,"Planadas Airport","PLA"
14143,"Clinton County","PLB"
14144,"Planeta Rica Airport","PLC"
14145,"Plymouth Airport","PLH"
14147,"M Graham Clark Downtown","PLK"
14148,"Ponta Pelada Airport","PLL"
14149,"Sultan Mahmud Badaruddin II","PLM"
14150,"Pellston Regional Airport of Emmet County","PLN"
14151,"Port Lincoln Airport","PLO"
14152,"Palanga International","PLQ"
14153,"Providenciales Airport","PLS"
14154,"Las Flores","PLT"
14155,"Pampulha","PLU"
14156,"Palu Celebes-Mutiara Indon.","PLW"
14157,"Plymouth Municipal","PLY"
14158,"Chief Dawid Stuurman International","PLZ"
14159,"Pemba","PMA"
14160,"Pembina Municipal","PMB"
14161,"El Tepual International","PMC"
14162,"Palmdale Af Plant Nr 42","PMD"
14163,"Parma Airport","PMF"
14164,"Ponta Pora Airport","PMG"
14165,"Greater Portsmouth Regional","PMH"
14166,"Palma de Mallorca","PMI"
14167,"Port Moller AFS","PML"
14168,"Palermo Airport","PMO"
14169,"Pimaga Airport","PMP"
14170,"Perito Moreno Airport","PMQ"
14171,"Palmerston North","PMR"
14172,"Palmyra Airport","PMS"
14173,"Paimiut Airport","PMU"
14174,"Del Caribe International Gen Santiago Marino","PMV"
14175,"Palmas Airport","PMW"
14176,"Puerto Madryn","PMY"
14177,"Palmar Sur","PMZ"
14178,"Pamplona Airport","PNA"
14179,"Porto Nacional Airport","PNB"
14180,"Ponca City Regional","PNC"
14181,"Punta Gorda Airport","PND"
14182,"North Philadelphia","PNE"
14183,"Peterson's Point Airport","PNF"
14184,"Paranagua Airport","PNG"
14185,"Phnom Penh International","PNH"
14186,"Pohnpei International","PNI"
14187,"Supadio","PNK"
14188,"Pantelleria Airport","PNL"
14189,"Pinotepa Nacional","PNO"
14190,"Girua","PNG"
14191,"Lohegaon","PNQ"
14192,"Antonio Agostinho Neto","PNR"
14193,"Pensacola Gulf Coast Regional","PNS"
14194,"Sherman-Denison Airport","PNX"
14195,"Petrolina Airport","PNZ"
14196,"Salgado Filho","POA"
14197,"Pope AAF","POB"
14198,"Brackett Field","POC"
14199,"Port Frederick Airport","POD"
14200,"Polk AAF","POE"
14201,"Hayes Field","POF"
14202,"Port Gentil Airport","POG"
14203,"Pocahontas Municipal","POH"
14204,"Capitan Nicolas Rojas","POI"
14205,"Pemba Airport","POL"
14206,"Port Moresby International","POM"
14207,"Gregorio Luperon International","POP"
14208,"Polk Inlet Airport","POQ"
14209,"Pori Airport","POR"
14210,"Piarco","POS"
14211,"Ken Jones","POT"
14212,"Dutchess County","POU"
14213,"Portoroz Airport","POW"
14214,"Cormeilles en Vexin","POX"
14215,"Powell Municipal","POY"
14216,"Lawica","POZ"
14217,"A. de Barros","PPB"
14218,"Prospect Creek Airport","PPC"
14219,"Palmas del Mar Airstrip","PPD"
14220,"Puerto Penasco Airport","PPE"
14221,"Tri City","PPF"
14222,"Pago Pago International","PPG"
14223,"Pompano Beach Airpark","PPM"
14224,"Machangara","PPN"
14225,"Powell Point Airport","PPO"
14226,"Proserpine Whitsunday Coast","PPP"
14227,"Puerto Princesa Airport","PPS"
14228,"Tahiti Faa'a","PPT"
14229,"Port Protection Airport","PPV"
14230,"Puerto Paez Airport","PPZ"
14231,"Northern Maine Regional at Presque Isle","PQI"
14232,"Palenque Airport","PQM"
14233,"Port Macquarie Airport","PQQ"
14234,"Pilot Station Airport","PQS"
14235,"General Urquiza","PRA"
14236,"Paso Robles Municipal","PRB"
14237,"Ernest A. Love Field","PRC"
14238,"Pine Ridge Airport","PRD"
14239,"Ruzyne","PRG"
14240,"Praslin Airport","PRI"
14241,"Capri Airport","PRJ"
14243,"Pristina Airport","PRN"
14244,"Coast Guard Heliport","PRT"
14245,"Prome Airport","PRU"
14246,"Prerov Airport","PRV"
14247,"Cox Field","PRX"
14248,"Wonderboom","PRY"
14249,"Prineville Airport","PRZ"
14250,"Pisa Airport","PSA"
14251,"Mid State","PSB"
14252,"Tri Cities","PSC"
14253,"Port Said Airport","PSD"
14254,"Mercedita","PSE"
14255,"Pittsfield Municipal","PSF"
14256,"Petersburg James A Johnson","PSG"
14257,"Pasni Airport","PSI"
14258,"New River Valley","PSK"
14259,"Portsmouth International at Pease","PSM"
14260,"Palestine Municipal","PSN"
14261,"Pasto Airport","PSO"
14262,"Palm Springs International","PSP"
14263,"Pescara Airport","PSR"
14264,"Posadas Airport","PSS"
14265,"Palacios Municipal","PSX"
14266,"Stanley Airport","PSY"
14267,"Puerto Suarez Airport","PSZ"
14268,"Port Alsworth Airport","PTA"
14269,"Port Alice Airport","PTC"
14270,"Port Alexander Airport","PTD"
14271,"Malolo Lailai Airport","PTF"
14272,"Pietersburg Airport","PTG"
14273,"Port Heiden Airport","PTH"
14274,"Portland Airport","PTJ"
14275,"Oakland County International","PTK"
14276,"Port Armstrong Airport","PTL"
14277,"Harry P Williams Memorial","PTN"
14278,"Le Raizet","PTP"
14279,"Pleasant Harbour Airport","PTR"
14280,"Atkinson Municipal","PTS"
14281,"Pratt Regional","PTT"
14282,"Platinum Airport","PTU"
14283,"Porterville Municipal","PTV"
14284,"Heritage Field","PTW"
14285,"Contador","PTX"
14286,"Tocumen International","PTY"
14287,"Pastaza Airport","PTZ"
14288,"Pueblo Memorial","PUB"
14289,"Carbon County Regional/Buck Davis Field","PUC"
14290,"Puerto Deseado Airport","PUD"
14291,"Pau Pyrenees","PUF"
14292,"Port Augusta Airport","PUG"
14293,"Punta Cana International","PUJ"
14294,"Pukarua Airport","PUK"
14295,"Port of Poulsbo Marina Moorage Seaplane Base","PUL"
14296,"Prudhoe Bay Airport","PUO"
14297,"Bahia Catalina","PUQ"
14298,"Puerto Rico Airport","PUR"
14299,"Gimhae International","PUS"
14300,"Puttaprathe","PUT"
14301,"Puerto Asis Airport","PUU"
14302,"Poum Sommet","PUV"
14303,"Pullman Moscow Regional","PUW"
14304,"Pula Airport","PUY"
14305,"Puerto Cabezas Airport","PUZ"
14306,"Lprovincetown Municipal","PVC"
14307,"Rhode Island Tf Green International","PVD"
14308,"Placerville Airport","PVF"
14309,"Pudong","PVG"
14310,"Governador Jorge Teixeira de Oliveira","PVH"
14311,"Aktio","PVK"
14312,"Licenciado Gustavo Diaz Ordaz International","PVR"
14313,"Provideniya Bay","PVS"
14314,"Provo Municipal","PVU"
14315,"Hale County","PVW"
14316,"Pope Vanoy Airport","PVY"
14317,"Casement","PVZ"
14318,"Wiley Post","PWA"
14319,"Pevek Airport","PWE"
14320,"Chicago Executive","PWK"
14321,"Portland International Jetport","PWM"
14322,"Big and Little Port Walter","PWR"
14323,"Bremerton National","PWT"
14324,"Puerto Escondido International","PXM"
14325,"Porto Santo Airport","PXO"
14326,"Pleiku Airport","PXU"
14327,"Port Ashton Airport","PYA"
14328,"Jeypore Airport","PYB"
14329,"Puerto Ayacucho Airport","PYH"
14330,"Polyarnyj Airport","PYJ"
14331,"Perry Island Seaplane Base","PYL"
14332,"Plymouth Municipal","PYM"
14333,"Andravida","PYR"
14334,"Paz de Ariporo Airport","PZA"
14335,"Pietermaritzburg Airport","PZB"
14336,"Penzance Airport","PZE"
14337,"General Manuel Carlos Piar","PZO"
14338,"Port Sudan Airport","PZU"
14339,"Piestany Airport","PZY"
14341,"Jackpot/Hayden Field","QAF"
14343,"Centro de Lancamento de Alcantara","QAH"
14344,"Globe-San Carlos","QAJ"
14345,"Carl R Keller Field","QAK"
14346,"Kelleys Island Land Field","QAL"
14347,"Caledonia County","LLX"
14348,"Astrodomain Helipad","QAS"
14352,"Marina del Ray Airport","QAX"
14355,"Bella Coola Airport","QBC"
14358,"Jackass Aeropark","QBH"
14359,"Oman Ranch","QBI"
14360,"Put-In-Bay Airport","QBM"
14361,"Middle Bass Island Airport","QBN"
14365,"Indian Creek Usfs","QBT"
14366,"Abilene Airport","QBX"
14367,"North Bass Island Airport","QBY"
14368,"Mont Laurier Airport","QC1"
14371,"Culpeper Regional","CJR"
14373,"Chah Bahar Airport","ZBR"
14375,"Levelland Airport","QCT"
14377,"Crane Island Airport","QCW"
14378,"Blue Ridge","QCX"
14379,"Dracena Airport","QDC"
14380,"King Fahd International","DMM"
14383,"Emerald Bay Airport","QEM"
14384,"Boufarik Airport","QFD"
14386,"Camp Fox","QFX"
14387,"Grognet Seaplane Base","QGS"
14388,"Astroworld Helipad","QHI"
14391,"Houston Metro-/Ho","QHO"
14392,"Isle Royale National Park","QIR"
14393,"Jubail Airport","QJB"
14395,"Kona Keahole","QKV"
14397,"Cobb County International McCollum Field","QMA"
14399,"Marriot Helipad Hou.","QMH"
14400,"Mansfield Municipal","QMN"
14403,"Aeroclube de Rio Negrinho","QNE"
14406,"Orange County","QOR"
14408,"Paya Lebar","QPG"
14409,"Post Oak Manor","QPO"
14410,"Pittsfield Municipal","QPT"
14412,"Keyes Point Airport","QQB"
14413,"Nimiuk Point Airport","QQC"
14414,"Nashua Street Heliport","QQD"
14415,"Sealing Point Airport","QQE"
14417,"Carroll County Regional/Jack B. Poage Field","QQG"
14420,"Stevensville Airport","QQJ"
14422,"Boundary County","QQL"
14423,"Shingletown Airport","QQM"
14424,"Woodlake Airport","QQN"
14427,"Nevada County","QQQ"
14430,"Atlanta Regional Falcon Field","QQT"
14431,"Window Rock Airport","QQU"
14432,"Lupin Airport","QQV"
14434,"Healdsburg Municipal","QQX"
14435,"San Marcos Municipal","QQY"
14438,"Redondo Beach Airport","QRD"
14440,"Queretaro International","QRO"
14441,"Southbridge Municipal","QSO"
14444,"North Fork Valley","WPO"
14446,"Rabaul Airport","RAB"
14447,"Batten International","RAC"
14448,"Roadtown Seaplane Base","RAD"
14449,"Arar Airport","RAE"
14450,"Rafha Airport","RAH"
14451,"Praia Airport","RAI"
14452,"Rajkot Airport","RAJ"
14453,"Marrakech/Menara","RAK"
14454,"Riverside Municipal","RAL"
14455,"Ravenna Airport","RAN"
14456,"Leite Lopes","RAO"
14457,"Rapid City Regional","RAP"
14458,"Rarotonga International","RAR"
14459,"Rasht Airport","RAS"
14460,"Raduzhnyi Airport","RAT"
14461,"Greely Helipad","RAX"
14462,"Rawalakot","RAZ"
14463,"Rabat/Sale International","RBA"
14464,"Randy Field","RBB"
14465,"Dallas Executive","RBD"
14466,"Big Bear City Airport","RBF"
14467,"Roseburg Regional","RBG"
14468,"Brooks Lodge Airport","RBH"
14469,"Red Bluff Municipal","RBL"
14470,"Fort Jefferson Airport","RBN"
14471,"Robore Airport","RBO"
14472,"Placido de Castro","RBR"
14474,"Ruby Airport","RBY"
14475,"Ellsworth AFB","RCA"
14476,"Richards Bay Airport","RCB"
14477,"Roche Harbor Airport","RCE"
14478,"Almirante Padilla","RCH"
14479,"Richmond Airport","RCM"
14480,"Charente Maritime","RCO"
14481,"Reconquista Airport","RCQ"
14482,"Miller Field","RCT"
14483,"Rio Cuarto","RCU"
14484,"Rockhampton Downs Airport","RDA"
14485,"Red Dog Airport","RDB"
14486,"Redencao Airport","RDC"
14487,"Redding Municipal","RDD"
14488,"Reading Regional/Carl A Spaatz Field","RDG"
14489,"Roberts Field","RDM"
14490,"Grand Forks AFB","RDR"
14491,"Richard-Toll Airport","RDT"
14492,"Raleigh-Durham International","RDU"
14493,"Red Devil Airport","RDV"
14494,"Marcillac","RDZ"
14495,"Redlands Municipal","REB"
14496,"Guararapes Gilberto Freyre International","REC"
14497,"Mifflin County","RED"
14498,"Reese AFB","REE"
14499,"Reggio Calabria Airport","REG"
14500,"Rehoboth Aircrafters","REH"
14501,"Reykjavik Metropolitan Area","REK"
14502,"Almirante Zar","REL"
14504,"Orenburg Airport","REN"
14505,"Siem Reap Airport","REP"
14506,"Retalhuleu Airport","RER"
14507,"Resistencia Airport","RES"
14508,"Rost Airport","RET"
14509,"Reus Airport","REU"
14510,"General Lucio Blanco International","REX"
14511,"Reyes Airport","REY"
14512,"Chicago/Rockford International","RFD"
14513,"Raiatea Uturoa","RFP"
14514,"Rio Grande Airport","RGA"
14515,"Rangiroa","RGI"
14516,"Rio Gallegos Airport","RGL"
14517,"Rangoon Airport","RGN"
14518,"Japura","RGT"
14519,"Champagne","RHE"
14520,"Rhinelander/Oneida County","RHI"
14521,"Diagoras","RHO"
14522,"Santa Maria Airport","RIA"
14523,"Cap Av Selin Zeitun Lopez","RIB"
14524,"Richmond International","RIC"
14525,"Richmond Municipal","RID"
14526,"Rice Lake Airport","RIE"
14527,"Richfield Municipal","RIF"
14528,"Regional de Rio Grande","RIG"
14529,"Rioja Airport","RIJ"
14530,"Garfield County Regional","RIL"
14531,"Rio de Janeiro Metropolitan Area","RIO"
14532,"Flabob","RIR"
14533,"March AFB","RIV"
14534,"Central Wyoming Regional","RIW"
14535,"Riga International","RIX"
14536,"Mukalla International","RIY"
14537,"Rijeka Airport","RJK"
14538,"Logrono Airport","RJL"
14539,"Knox County Regional","RKD"
14540,"Roskilde","RKE"
14541,"Aransas County","RKP"
14542,"Robert S Kerr","RKR"
14543,"Rock Springs Sweetwater County","RKS"
14544,"Ras Al Khaimah International","RKT"
14545,"Reykjavik Airport","RKV"
14546,"Rockwood Municipal","RKW"
14547,"Rolla Downtown","RLA"
14548,"Richland Airport","RLD"
14549,"Laage","RLG"
14550,"Arlit Airport","RLT"
14551,"Bornite Upper","RLU"
14552,"Roma Airport","RMA"
14553,"Griffiss AFB","RME"
14554,"Richard B Russell","RMG"
14555,"Rimini Airport","RMI"
14556,"Colombo International Ratmalana","RML"
14557,"Stafford Regional","RMN"
14558,"Ormoc Airport","OMC"
14559,"Rampart Airport","RMP"
14560,"Taichung Ching Chuan Kang","RMQ"
14561,"Ramstein AB","RMS"
14562,"Rimatara Airport","RMT"
14563,"Ronneby Airport","RNB"
14564,"Warren County Memorial","RNC"
14565,"Randolph AFB","RND"
14566,"Renaison","RNE"
14567,"Rangely Airport","RNG"
14568,"Corn Island Airport","RNI"
14569,"Bornholm Ronne","RNN"
14570,"Reno/Tahoe International","RNO"
14571,"Rennes Saint Jacques","RNS"
14572,"Renton Municipal","RNT"
14573,"Ranau Airport","RNU"
14574,"Roanoke Blacksburg Regional","ROA"
14575,"Monrovia Roberts International","ROB"
14576,"Frederick Douglass Grtr Rochester International","ROC"
14577,"Rogers Executive Carter Field","ROG"
14578,"Rockhampton Airport","ROK"
14579,"Roosevelt Municipal","ROL"
14580,"Rome Metropolitan Area","ROM"
14581,"Maestro Marinho Franco","ROO"
14582,"Benjamin Taisacan Mangiona International","ROP"
14583,"Babelthuap","ROR"
14584,"Rosario Airport","ROS"
14585,"Rotorua Airport","ROT"
14586,"Bulg","ROU"
14587,"Rostov Airport","ROV"
14588,"Roswell Air Center","ROW"
14589,"Roseau Municipal/Rudy Billberg Field","ROX"
14590,"Izhak Ben Yaakov","RPN"
14591,"Raipur Airport","RPR"
14592,"Roundup Airport","RPX"
14593,"Lone Pine Airport","RQA"
14594,"Big Southern Butte","RQB"
14595,"Wheatland County at Harlowton","RQC"
14596,"William Robert Johnston Municipal","RQD"
14597,"Prosser Airport","RQE"
14598,"Lincoln County","RQF"
14599,"Covington Municipal","RQG"
14600,"Pennridge","RQH"
14601,"Nixon Fork Mine Airport","RQI"
14602,"King Feisal AB","RQJ"
14603,"China Lake Naws","RQK"
14604,"Lowell Airport","RQL"
14605,"Sterling Airport","RQM"
14606,"Illinois Valley","RQN"
14607,"Seneca AAF","RQO"
14608,"Lea County-Zip Franklin Memorial","RQP"
14609,"Watts/Woodland","RQQ"
14610,"Harbor Springs Airport","RQR"
14611,"Springwater Barrie Airpark","RQS"
14612,"Lubbock Executive Airpark","RQT"
14613,"Wasco-Kern County","RQU"
14614,"Salt Lake Municipal 2","RQV"
14615,"Parowan Airport","RQW"
14616,"Kit Carson County","RQX"
14617,"Comanche County-City","RQY"
14618,"Hurlburt Field","RQZ"
14620,"Plaine Corail","RRG"
14621,"Rourkela Airport","RRK"
14622,"Roros Airport","RRS"
14623,"Warroad International Memorial","RRT"
14624,"Santa Rosa Airport","RSA"
14625,"Skulte Airport","RSC"
14626,"Rock Sound Airport","RSD"
14627,"Russian Mission Airport","RSH"
14628,"Rosario Seaplane Base","RSJ"
14629,"Russell Municipal","RSL"
14630,"Ruston Municipal","RSN"
14631,"Raspberry Straits","RSP"
14632,"Roseires Airport","RSS"
14633,"Rochester International","RST"
14634,"Yeosu","RSU"
14635,"Southwest Florida International","RSW"
14636,"Rotuma Airport","RTA"
14637,"Juan Manuel Galvez International","RTB"
14638,"Marguerite Bay Airport","RTE"
14639,"Rotterdam Airport","RTM"
14640,"Crews Field","RTN"
14641,"Morrow Field","RTO"
14642,"Rottnest Island Airport","RTS"
14643,"Keperveyem Airport","RU1"
14644,"Ramenskoye Airport","RU2"
14645,"King Khalid International","RUH"
14646,"Ruidoso Airport","RUI"
14647,"La Reunion Roland Garros","RUN"
14648,"Rutland - Southern Vermont Regional","RUT"
14649,"Rubelsanto Airport","RUV"
14651,"Farafangana Airport","RVA"
14652,"Rovaniemi Airport","RVN"
14653,"Richard Lloyd Jones Jr.","RVS"
14654,"Cerro Chapeu","RVY"
14655,"Rowan Bay Airport","RWB"
14656,"Rocky Mount-Wilson Regional","RWI"
14657,"Rawlins Municipal/Harvey Field","RWL"
14658,"Rodman Bay Airport","RXB"
14659,"Roxas","RXS"
14660,"Weld County Municipal","RYE"
14661,"Moss Airport Rygge","RYG"
14662,"Rahim Yar Khan Airport","RYK"
14663,"Santa Cruz Airport","RZA"
14664,"Jasionka","RZE"
14665,"Ramsar Airport","RZR"
14666,"Sawan Airport","RZS"
14668,"Halifax County","1NC"
14669,"Kalispell City","S27"
14670,"Shively Field","SAA"
14671,"Juancho E. Yrausquin","SAB"
14672,"Sacramento Executive","SAC"
14673,"Safford Regional","SAD"
14674,"Santa Fe Municipal","SAF"
14675,"Sagwon Airport","SAG"
14676,"Rahaba","SAH"
14677,"El Salvador International","SAL"
14678,"Salamo Airport","SAM"
14679,"San Diego International","SAN"
14680,"Sao Paulo Metropolitan Area","SAO"
14681,"La Mesa International","SAP"
14682,"San Andros Airport","SAQ"
14683,"San Antonio International","SAT"
14684,"Sabu Tardanu","SAU"
14685,"Savannah/Hilton Head International","SAV"
14686,"Sabiha Gokcen","SAW"
14687,"Sambu Airport","SAX"
14688,"Ampugnano","SAY"
14689,"Santa Barbara Municipal","SBA"
14690,"Selbang Airport","SBC"
14691,"Norton AFB","SBD"
14692,"Saint Barthelemy Airport","SBH"
14693,"St. Brieuc Airport","SBK"
14694,"Santa Ana del Yacuma","SBL"
14695,"Sheboygan County Memorial","SBM"
14696,"Michiana Regional","SBN"
14697,"Salina-Gunnison","SBO"
14698,"San Luis County Regional","SBP"
14699,"Steamboat Springs/Bob Adams Field","SBS"
14700,"Tri City","SBT"
14701,"Springbok Airport","SBU"
14702,"William M Tuck","SBV"
14703,"Sibu Airport","SBW"
14704,"Salisbury-Ocean City/Wicomico Regional","SBY"
14705,"Sibiu Airport","SBZ"
14706,"Beaufort MCAS","SC1"
14707,"Fairfield County","SC2"
14708,"Conway-Horry County","SC3"
14709,"Deadhorse Airport","SCC"
14711,"State College Air Depot","SCE"
14712,"Scottsdale","SCF"
14713,"Schenectady County","SCH"
14714,"San Cristobal Airport","SCI"
14715,"Smith Cove Airport","SCJ"
14716,"Stockton Metro","SCK"
14717,"Arturo Merino Benitez","SCL"
14718,"Scammon Bay Airport","SCM"
14719,"Saarbrucken Airport","SCN"
14720,"Shevchenko","SCO"
14721,"Santiago","SCQ"
14722,"Antonio Maceo International","SCU"
14723,"Stefan Cel Mare","SCV"
14724,"Nas Salina Cruz","SCX"
14725,"San Cristobal Airport","SCY"
14726,"Onida Municipal","SD1"
14727,"Baghdad International","SDA"
14728,"Lubango Airport","SDD"
14729,"Santiago del Estero Airport","SDE"
14730,"Louisville International-Standiford Field","SDF"
14732,"Santa Rosa de Copan Airport","SDH"
14733,"Sendai Airport","SDJ"
14734,"Sandakan Airport","SDK"
14735,"Sundsvall Harnosand","SDL"
14736,"Brown Field Municipal","SDM"
14737,"Anda Airport","SDN"
14738,"Sand Point","SDP"
14739,"De Las Americas International","SDQ"
14740,"Santander Airport","SDR"
14741,"Saidu Sharif Airport","SDT"
14742,"Santos Dumont","SDU"
14743,"Sde Dov","SDV"
14744,"Sedona Airport","SDX"
14745,"Sidney Richland Municipal","SDY"
14746,"Solleftea Airport","SE1"
14747,"Seattle International","SEA"
14748,"Sebha Airport","SEB"
14749,"Gillespie Field","SEE"
14750,"Sebring Regional","SEF"
14751,"Penn Valley","SEG"
14752,"Kimpo International/Seoul Metropolitan Area","SEL"
14753,"Craig Field","SEM"
14754,"Southend","SEN"
14755,"Sungai Pakning Airport","SEQ"
14756,"Freeman Municipal","SER"
14757,"Selfield","SES"
14758,"Selibabi","SEY"
14759,"Seychelles International","SEZ"
14760,"El Maou","SFA"
14761,"Orlando Sanford International","SFB"
14762,"Saint Francois Airport","SFC"
14763,"Las Flecheras","SFD"
14764,"Felts Field","SFF"
14765,"L'Esperance","SFG"
14766,"San Felipe International","SFH"
14767,"Sondrestrom Air Base","SFJ"
14768,"Sao Filipe Airport","SFL"
14769,"Sanford Municipal","SFM"
14770,"Sauce Viejo","SFN"
14771,"San Francisco International","SFO"
14772,"Surfers Paradise Airport","SFP"
14773,"Sanliurfa Airport","SFQ"
14774,"Subic Bay International","SFS"
14775,"Skelleftea Airport","SFT"
14776,"Safia Airport","SFU"
14777,"Santa Fe Airport","SFW"
14778,"North Central State","SFZ"
14779,"Singaua Airport","SGB"
14780,"Surgut Airport","SGC"
14781,"Sonderborg Airport","SGD"
14782,"Siegerland","SGE"
14783,"Springfield-Branson National","SGF"
14784,"Simanggang Airport","SGG"
14785,"Springfield-Beckley Municipal","SGH"
14786,"Sagarai Airport","SGJ"
14788,"San Ignacio Airport","SGM"
14789,"Tan Son Nhat International","SGN"
14790,"Saint George","SGO"
14791,"Shay Gap Airport","SGP"
14792,"Sugar Land Regional","SGR"
14793,"Stuttgart Municipal","SGT"
14794,"St George Municipal","SGU"
14795,"Saginaw","SGW"
14796,"Songea Airport","SGX"
14797,"Skagway Airport","SGY"
14798,"Songkhla","SGZ"
14799,"Hongqiao","SHA"
14800,"Nakashibetsu Airport","SHB"
14801,"Shire","SHC"
14802,"Shenandoah Valley Regional","SHD"
14803,"Taoxian","SHE"
14804,"Shungnak Airport","SHG"
14805,"Shishmaref Airport","SHH"
14806,"Shimojishima Airport","SHI"
14807,"Sharjah International","SHJ"
14808,"Barapani","SHL"
14809,"Nanki Shirahama Airport","SHM"
