AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC,AIRPORT_STATE_NAME,LATITUDE,LONGITUDE
10684,BMH,Bomai Airport,"Bomai, Papua New Guinea",804,,-6.37472222,144.63555556
10684,BMH,Bomai Airport,"Bomai, Papua New Guinea",804,,-6.37472222,144.63555556
10685,BMI,Central Il Regional Airport at Bloomington,"Bloomington/Normal, IL",41,Illinois,40.47722222,-88.91583333
10685,BMI,Central Illinois Regional,"Bloomington/Normal, IL",41,Illinois,40.47722222,-88.91583333
10685,BMI,Central Illinois Regional,"Bloomington/Normal, IL",41,Illinois,40.48194444,-88.92750000
10686,BMJ,Baramita Airport,"Baramita, Guyana",350,,7.37000000,-60.49000000
10686,BMJ,Baramita Airport,"Baramita, Guyana",350,,7.37000000,-60.49000000
10686,BMJ,Baramita Airport,"Baramita, Guyana",350,,7.37083333,-60.48972222
10686,BMJ,Baramita Airport,"Baramita, Guyana",350,,7.37083333,-60.48972222
10687,BML,Berlin Municipal,"Berlin, NH",14,New Hampshire,44.57472222,-71.17638889
10687,BML,Berlin Regional,"Berlin, NH",14,New Hampshire,44.57527778,-71.17583333
10688,BMM,Bitam Airport,"Bitam, Gabon",526,,2.07583333,11.49083333
10688,BMM,Bitam Airport,"Bitam, Gabon",526,,2.07722222,11.49222222
10689,BMO,Banmaw,"Bhamo, Burma",706,,24.27083333,97.24722222
10689,BMO,Banmaw,"Bhamo, Burma",706,,24.27388889,97.25166667
10689,BMO,Bhamo Airport,"Bhamo, Burma",706,,24.27388889,97.25166667
10690,BMP,Brampton Island Airport,"Brampton Island, Australia",802,,-20.80333333,149.27000000
10690,BMP,Brampton Island Airport,"Brampton Island, Australia",802,,-20.78333333,149.23333333
10691,BMW,Bordj Mokhtar,"Bordj Badji Mokhtar, Algeria",500,,21.37527778,0.92722222
10691,BMW,Bordj Mokhtar,"Bordj Badji Mokhtar, Algeria",500,,21.37750000,0.92583333
10691,BMW,Bordj Mokhtar,"Bordj Badji Mokhtar, Algeria",500,,21.37750000,0.92583333
10691,BMW,Bordj Mokhtar,"Bordj Badji Mokhtar, Algeria",500,,21.37777778,0.92611111
10691,BMW,Bordj Mokhtar,"Bordj Badji Mokhtar, Algeria",500,,21.37777778,0.92611111
10691,BMW,Bordj Mokhtar,"Bordj Badji Mokhtar, Algeria",500,,21.37833333,0.93027778
10692,BMX,Big Mountain AFS,"Big Mountain, AK",1,Alaska,59.36111111,-155.25888889
10692,BMX,Big Mountain AFS,"Big Mountain, AK",1,Alaska,59.36194444,-155.25666667
10692,BMX,Big Mountain AFS,"Big Mountain, AK",1,Alaska,59.36222222,-155.25972222
10693,BNA,Nashville International,"Nashville, TN",54,Tennessee,36.12444444,-86.67805556
10693,BNA,Nashville International,"Nashville, TN",54,Tennessee,36.12666667,-86.68194444
10694,BNB,Boende Airport,"Boende, Congo (Kinshasa)",517,,-0.28666667,20.88333333
10694,BNB,Boende Airport,"Boende, Congo (Kinshasa)",517,,-0.23305556,20.87000000
10695,BND,Bandar Abbas International,"Bandar Abbas, Iran",632,,27.21833333,56.37777778
10695,BND,Bandar Abbas International,"Bandar Abbas, Iran",632,,27.22666667,56.37833333
10696,BNE,Brisbane International,"Brisbane, Australia",802,,-27.42500000,153.08555556
10696,BNE,Brisbane International,"Brisbane, Australia",802,,-27.38416667,153.11750000
10696,BNE,Brisbane International,"Brisbane, Australia",802,,-27.37944444,153.12027778
10697,BNF,Warm Spring Bay Seaplane Base,"Baranof, AK",1,Alaska,57.08916667,-134.83138889
10698,BNG,Banning Municipal,"Banning, CA",91,California,33.92250000,-116.85083333
10698,BNG,Banning Municipal,"Banning, CA",91,California,33.92250000,-116.85083333
10698,BNG,Banning Municipal,"Banning, CA",91,California,33.92250000,-116.85055556
10698,BNG,Banning Municipal,"Banning, CA",91,California,33.92250000,-116.85055556
10698,BNG,Banning Municipal,"Banning, CA",91,California,33.92305556,-116.85055556
10699,BNI,Benin City Airport,"Benin City, Nigeria",555,,6.32388889,5.60166667
10700,BNK,Ballina Byron Gateway,"Ballina, Australia",802,,-28.83611111,153.56138889
10700,BNK,Ballina Byron Gateway,"Ballina, Australia",802,,-28.83388889,153.56250000
10701,BNL,Barnwell County,"Barnwell, SC",37,South Carolina,33.25777778,-81.38833333
10701,BNL,Barnwell Regional,"Barnwell, SC",37,South Carolina,33.25777778,-81.38833333
10701,BNL,Barnwell Regional,"Barnwell, SC",37,South Carolina,33.25777778,-81.38833333
10701,BNL,Barnwell Regional,"Barnwell, SC",37,South Carolina,33.25805556,-81.38805556
10701,BNL,Barnwell Regional,"Barnwell, SC",37,South Carolina,33.25805556,-81.38805556
10702,BNN,Bronnoy,"Bronnoysund, Norway",465,,65.46027778,12.20694444
10702,BNN,Bronnoy,"Bronnoysund, Norway",465,,65.46111111,12.21750000
10702,BNN,Bronnoysund Airport,"Bronnoysund, Norway",465,,65.46111111,12.21750000
10703,BNO,Burns Municipal,"Burns, OR",92,Oregon,43.59055556,-118.95416667
10703,BNO,Burns Municipal,"Burns, OR",92,Oregon,43.59194444,-118.95555556
10704,BNS,Barinas Airport,"Barinas, Venezuela",388,,8.61805556,-70.22111111
10704,BNS,Barinas Airport,"Barinas, Venezuela",388,,8.61972222,-70.22111111
10705,BNX,Banja Luka Airport,"Banja Luka, Bosnia and Herzegovina",410,,44.94138889,17.29750000
10706,BNZ,Banz Airport,"Banz, Papua New Guinea",804,,-5.80833333,144.61138889
10707,BOA,Boma Airport,"Boma, Congo (Kinshasa)",517,,-5.85388889,13.06388889
10707,BOA,Boma Airport,"Boma, Congo (Kinshasa)",517,,-5.85027778,13.06555556
10708,BOB,Bora Bora Motu Mute,"Bora Bora, French Polynesia",823,,-16.44444444,-151.75138889
10708,BOB,Bora Bora Motu Mute,"Bora Bora, French Polynesia",823,,-16.44250000,-151.74916667
10709,BOC,Bocas del Toro International,"Bocas del Toro, Panama",162,,9.34000000,-82.25194444
10709,BOC,Bocas del Toro International,"Bocas del Toro, Panama",162,,9.34083333,-82.25083333
10709,BOC,Jose Ezequiel Hall,"Bocas del Toro, Panama",162,,9.34083333,-82.25083333
10710,BOD,Bordeaux Merignac,"Bordeaux, France",427,,44.82861111,-0.71527778
10710,BOD,Bordeaux Merignac,"Bordeaux, France",427,,44.82861111,-0.71527778
10710,BOD,Bordeaux/Merignac,"Bordeaux, France",427,,44.82944444,-0.71444444
10710,BOD,Merignac,"Bordeaux, France",427,,44.82833333,-0.71555556
10710,BOD,Merignac,"Bordeaux, France",427,,44.82833333,-0.71555556
10710,BOD,Merignac,"Bordeaux, France",427,,44.82861111,-0.71527778
10711,BOG,El Dorado International,"Bogota, Colombia",327,,4.70166667,-74.14694444
10711,BOG,El Dorado International,"Bogota, Colombia",327,,4.70611111,-74.14222222
10712,BOH,Bournemouth Airport,"Bournemouth, United Kingdom",493,,50.78000000,-1.84250000
10712,BOH,Bournemouth Airport,"Bournemouth, United Kingdom",493,,50.78055556,-1.83694444
10713,BOI,Boise Air Terminal,"Boise, ID",83,Idaho,43.56444444,-116.22277778
10713,BOI,Boise Air Terminal,"Boise, ID",83,Idaho,43.56527778,-116.22500000
10714,BOJ,Burgas Airport,"Burgas, Bulgaria",411,,42.57000000,27.51527778
10714,BOJ,Burgas Airport,"Burgas, Bulgaria",411,,42.57000000,27.51527778
10715,BOK,Brookings Airport,"Brookings, OR",92,Oregon,42.07388889,-124.28972222
10715,BOK,Brookings Airport,"Brookings, OR",92,Oregon,42.07444444,-124.29000000
10715,BOK,Brookings Airport,"Brookings, OR",92,Oregon,42.07472222,-124.28888889
10716,BOM,Chhatrapati Shivaji International,"Mumbai, India",733,,19.08805556,72.85166667
10716,BOM,Chhatrapati Shivaji International,"Mumbai, India",733,,19.08861111,72.86777778
10716,BOM,Chhatrapati Shivaji Maharaj International,"Mumbai, India",733,,19.08861111,72.86777778
10716,BOM,Sahar International,"Bombay, India",733,,19.08805556,72.85166667
10717,BON,Flamingo,"Bonaire, Bonaire, Sint Eustatius, and Saba",260,,12.13083333,-68.26833333
10717,BON,Flamingo,"Bonaire, Bonaire, Sint Eustatius, and Saba",260,,12.13083333,-68.26833333
10717,BON,Flamingo,"Bonaire, Bonaire, Sint Eustatius, and Saba",260,,12.13083333,-68.26750000
10717,BON,Flamingo International,"Bonaire, Bonaire, Sint Eustatius, and Saba",260,,12.13083333,-68.26750000
10717,BON,Flamingo International,"Bonaire, Bonaire, Sint Eustatius, and Saba",260,,12.13083333,-68.26750000
10717,BON,Flamingo International,"Bonaire, Netherlands Antilles",259,,12.13083333,-68.26833333
10718,BOO,Bodo Airport,"Bodo, Norway",465,,67.26861111,14.35888889
10718,BOO,Bodo Airport,"Bodo, Norway",465,,67.26916667,14.36527778
10718,BOO,Bodo Airport,"Bodo, Norway",465,,67.26916667,14.36583333
10718,BOO,Bodo Airport,"Bodo, Norway",465,,67.26916667,14.37222222
10719,BOQ,Boku Airport,"Boku, Papua New Guinea",804,,-6.54305556,155.34305556
10720,BOR,Fontaine,"Belfort, France",427,,47.65555556,7.01166667
10720,BOR,Fontaine,"Belfort, France",427,,47.65638889,7.01166667
10721,BOS,Logan International,"Boston, MA",13,Massachusetts,42.36305556,-71.00638889
10721,BOS,Logan International,"Boston, MA",13,Massachusetts,42.36361111,-71.00611111
10722,BOW,Bartow Executive,"Bartow, FL",33,Florida,27.94333333,-81.78333333
10722,BOW,Bartow Municipal,"Bartow, FL",33,Florida,27.94333333,-81.78361111
10722,BOW,Bartow Municipal,"Bartow, FL",33,Florida,27.94333333,-81.78333333
10723,BOX,Borroloola Airport,"Borroloola, Australia",802,,-16.07722222,136.30361111
10723,BOX,Borroloola Airport,"Borroloola, Australia",802,,-16.07638889,136.30361111
10723,BOX,Borroloola Airport,"Borroloola, Australia",802,,-16.07527778,136.30222222
10724,BOY,Bobo Dioulasso Airport,"Bobo Dioulasso, Burkina Faso",593,,11.15972222,-4.33111111
10724,BOY,Bobo Dioulasso Airport,"Bobo Dioulasso, Burkina Faso",593,,11.16361111,-4.32638889
10724,BOY,Bobo Dioulasso Airport,"Bobo Dioulasso, Upper Volta",593,,11.16361111,-4.32638889
10725,BPH,Bislig Airport,"Bislig, Philippines",766,,8.19527778,126.32138889
10725,BPH,Bislig Airport,"Bislig, Philippines",766,,8.19666667,126.32111111
10726,BPN,Sepinggan,"Balikpapan, Indonesia",832,,-1.26833333,116.89444444
10726,BPN,Sepinggan,"Balikpapan, Indonesia",832,,-1.26833333,116.89444444
10726,BPN,Sultan Aji Muhammad Sulaiman Sepinggan,"Balikpapan, Indonesia",832,,-1.26833333,116.89444444
10726,BPN,Sultan Aji Muhammad Sulaiman Sepinggan,"Balikpapan, Indonesia",832,,-1.26833333,116.89444444
10727,BPS,Porto Seguro Airport,"Porto Seguro, Brazil",316,,-16.44055556,-39.08333333
10727,BPS,Porto Seguro Airport,"Porto Seguro, Brazil",316,,-16.43861111,-39.08083333
10728,BPT,Jack Brooks Regional,"Beaumont/Port Arthur, TX",74,Texas,29.95083333,-94.02083333
10728,BPT,Jack Brooks Regional,"Beaumont/Port Arthur, TX",74,Texas,29.95083333,-94.02055556
10728,BPT,Jack Brooks Regional,"Beaumont/Port Arthur, TX",74,Texas,29.95083333,-94.02000000
10728,BPT,Jefferson County,"Beaumont/Port Arthur, TX",74,Texas,29.95083333,-94.02000000
10728,BPT,Southeast Texas Regional,"Beaumont/Port Arthur, TX",74,Texas,29.95083333,-94.02000000
10729,BQA,Baler Airport,"Baler, Philippines",766,,15.72972222,121.50027778
10729,BQA,Baler Airport,"Baler, Philippines",766,,15.73222222,121.50055556
10730,BQH,Biggin Hill,"London, United Kingdom",493,,51.33083333,0.03250000
10731,BQK,Brunswick Golden Isles,"Brunswick, GA",34,Georgia,31.25888889,-81.46638889
10731,BQK,Brunswick Golden Isles,"Brunswick, GA",34,Georgia,31.25916667,-81.46638889
10731,BQK,Glynco Jetport,"Brunswick, GA",34,Georgia,31.25888889,-81.46638889
10732,BQN,Rafael Hernandez,"Aguadilla, PR",3,Puerto Rico,18.49472222,-67.12944444
10732,BQN,Rafael Hernandez,"Aguadilla, PR",3,Puerto Rico,18.49500000,-67.12944444
10732,BQN,Ramey AFB,"Aguadilla, Puerto Rico",268,,18.49583333,-67.13000000
10733,BQS,Blagoveshchensk,"Blagoveschensk, Russia",770,,50.42555556,127.41250000
10733,BQS,Ignatyevo,"Blagoveschensk, Russia",770,,50.41666667,127.40000000
10733,BQS,Ignatyevo,"Blagoveschensk, Russia",770,,50.42555556,127.41250000
10733,BQS,Ignatyevo,"Blagoveschensk, Russia",770,,50.42555556,127.41250000
10733,BQS,Ignatyevo,"Blagoveschensk, U.S.S.R.",786,,50.41666667,127.40000000
10734,BQU,J. F. Mitchell,"Bequia, Saint Vincent and the Grenadines",279,,12.98833333,-61.26194444
10734,BQU,J. F. Mitchell,"Bequia, Saint Vincent and the Grenadines",279,,12.98833333,-61.26194444
10734,BQU,J. F. Mitchell,"Bequia, Saint Vincent and the Grenadines",279,,12.98861111,-61.26222222
10734,BQU,J. F. Mitchell,"Bequia, Saint Vincent and the Grenadines",279,,12.98861111,-61.26222222
10735,BQV,Bartlett Cove Seaplane Base,"Bartlett Cove, AK",1,Alaska,58.45527778,-135.88527778
10735,BQV,Bartlett Cove Seaplane Base,"Bartlett Cove, AK",1,Alaska,58.45555556,-135.88333333
10736,BR1,Aeroporto Regional de Pato Branco,"Parana, Brazil",316,,-26.21722222,-52.69444444
10736,BR1,Juvenal Loureiro Cardoso,"Parana, Brazil",316,,-26.21722222,-52.69444444
10736,BR1,Pato Branco,"Parana, Brazil",316,,-26.21777778,-52.69416667
10736,BR1,Pato Branco,"Parana, Brazil",316,,-26.21722222,-52.69444444
10737,BRA,Barreiras Airport,"Barreiras, Brazil",316,,-12.07916667,-45.00944444
10737,BRA,Barreiras Airport,"Barreiras, Brazil",316,,-12.07916667,-45.00944444
10737,BRA,Barreiras Airport,"Barreiras, Brazil",316,,-12.07888889,-45.00888889
10737,BRA,Barreiras Airport,"Barreiras, Brazil",316,,-12.07888889,-45.00888889
10737,BRA,Barreiras Airport,"Barreiras, Brazil",316,,-12.07305556,-45.00833333
10737,BRA,Dom Ricardo Webererger,"Barreiras, Brazil",316,,-12.07916667,-45.00944444
10738,BRC,San Carlos de Bariloche Airport,"San Carlos de Bariloche, Argentina",303,,-41.15111111,-71.15777778
10738,BRC,San Carlos de Bariloche Airport,"San Carlos de Bariloche, Argentina",303,,-41.15111111,-71.15777778
10738,BRC,San Carlos de Bariloche Airport,"San Carlos de Bariloche, Argentina",303,,-41.15111111,-71.15750000
10738,BRC,San Carlos de Bariloche Airport,"San Carlos de Bariloche, Argentina",303,,-41.15111111,-71.15750000
10738,BRC,San Carlos de Bariloche Airport,"San Carlos de Bariloche, Argentina",303,,-41.14972222,-71.15833333
10739,BRD,Brainerd Lakes Regional,"Brainerd, MN",63,Minnesota,46.39722222,-94.13750000
10739,BRD,Brainerd Lakes Regional,"Brainerd, MN",63,Minnesota,46.40166667,-94.13555556
10739,BRD,Brainerd Lakes Regional,"Brainerd, MN",63,Minnesota,46.40166667,-94.13555556
10739,BRD,Brainerd Lakes Regional,"Brainerd, MN",63,Minnesota,46.40222222,-94.13555556
10739,BRD,Brainerd Lakes Regional,"Brainerd, MN",63,Minnesota,46.40416667,-94.13361111
10739,BRD,Brainerd Lakes Regional,"Brainerd, MN",63,Minnesota,46.40416667,-94.13361111
10739,BRD,Brainerd/Crow Wing County,"Brainerd, MN",63,Minnesota,46.39722222,-94.13750000
10740,BRE,Bremen Airport,"Bremen, Germany",429,,53.04666667,8.79000000
10740,BRE,Bremen Airport,"Bremen, Germany",429,,53.04694444,8.78972222
10740,BRE,Bremen Airport,"Bremen, Germany",429,,53.04750000,8.78666667
10740,BRE,Bremen Airport,"Bremen, West Germany",429,,53.04666667,8.79000000
10741,BRG,Whitesburg Municipal,"Whitesburg, KY",52,Kentucky,37.11666667,-82.81666667
10742,BRI,Bari Airport,"Bari, Italy",450,,41.13750000,16.75722222
10742,BRI,Bari Airport,"Bari, Italy",450,,41.13750000,16.75722222
10742,BRI,Bari Airport,"Bari, Italy",450,,41.13861111,16.76055556
10742,BRI,Bari Airport,"Bari, Italy",450,,41.14111111,16.78833333
10743,BRK,Bourke Airport,"Bourke, Australia",802,,-30.04305556,145.94722222
10743,BRK,Bourke Airport,"Bourke, Australia",802,,-30.04305556,145.94722222
10743,BRK,Bourke Airport,"Bourke, Australia",802,,-30.04111111,145.94527778
10743,BRK,Bourke Airport,"Bourke, Australia",802,,-30.03916667,145.95166667
10744,BRL,Burlington Municipal,"Burlington, IA",61,Iowa,40.78611111,-91.12333333
10744,BRL,Southeast Iowa Regional,"Burlington, IA",61,Iowa,40.78305556,-91.12555556
10744,BRL,Southeast Iowa Regional,"Burlington, IA",61,Iowa,40.78333333,-91.12555556
10745,BRM,Barquisimeto International,"Barquisimeto, Venezuela",388,,10.04222222,-69.36055556
10745,BRM,Barquisimeto International,"Barquisimeto, Venezuela",388,,10.04250000,-69.35861111
10745,BRM,Barquisimeto International,"Barquisimeto, Venezuela",388,,10.04250000,-69.35861111
10745,BRM,Barquisimeto International,"Barquisimeto, Venezuela",388,,10.04250000,-69.35833333
10745,BRM,Barquisimeto International,"Barquisimeto, Venezuela",388,,10.04250000,-69.35833333
10745,BRM,Barquisimeto International,"Barquisimeto, Venezuela",388,,10.04527778,-69.35611111
10746,BRN,Bern,"Berne, Switzerland",486,,46.91333333,7.49805556
10746,BRN,Bern/Belp,"Berne, Switzerland",486,,46.91333333,7.49805556
10746,BRN,Bern/Belp,"Berne, Switzerland",486,,46.91527778,7.49916667
10747,BRO,Brownsville South Padre Island International,"Brownsville, TX",74,Texas,25.90611111,-97.42611111
10747,BRO,Brownsville South Padre Island International,"Brownsville, TX",74,Texas,25.90611111,-97.42611111
10747,BRO,Brownsville South Padre Island International,"Brownsville, TX",74,Texas,25.90638889,-97.42555556
10747,BRO,Brownsville South Padre Island International,"Brownsville, TX",74,Texas,25.90694444,-97.42583333
10747,BRO,Brownsville South Padre Island International,"Brownsville, TX",74,Texas,25.90694444,-97.42583333
10747,BRO,Brownsville South Padre Island International,"Brownsville, TX",74,Texas,25.91083333,-97.42888889
10748,BRQ,Turany,"Brno, Czech Republic",418,,49.15000000,16.70000000
10748,BRQ,Turany,"Brno, Czech Republic",418,,49.15138889,16.69388889
10748,BRQ,Turany,"Brno, Czech Republic",418,,49.15138889,16.69444444
10748,BRQ,Turany,"Brno, Czechoslovakia",417,,49.15000000,16.70000000
10749,BRR,Barra Airport,"Barra, United Kingdom",493,,57.02333333,-7.44027778
10749,BRR,Barra Airport,"Barra, United Kingdom",493,,57.02361111,-7.44166667
10749,BRR,Barra Airport,"Barra, United Kingdom",493,,57.02361111,-7.44166667
10749,BRR,Barra Airport,"Barra, United Kingdom",493,,57.02694444,-7.43750000
10749,BRR,Barra Airport,"Barra, United Kingdom",493,,57.02694444,-7.43750000
10750,BRS,Bristol Airport,"Bristol, United Kingdom",493,,51.38166667,-2.70888889
10750,BRS,Bristol Airport,"Bristol, United Kingdom",493,,51.38277778,-2.71916667
10750,BRS,Bristol International,"Bristol, United Kingdom",493,,51.38166667,-2.70888889
10750,BRS,Bristol/Lulsgate,"Bristol, United Kingdom",493,,51.38166667,-2.70888889
10751,BRT,Bathurst Island Airport,"Bathurst Island, Australia",802,,-11.76916667,130.61972222
10751,BRT,Bathurst Island Airport,"Bathurst Island, Australia",802,,-11.76888889,130.61666667
10751,BRT,Bathurst Island Airport,"Bathurst Island, Australia",802,,-11.76444444,130.61555556
10752,BRU,Brussels National,"Brussels, Belgium",409,,50.90000000,4.49277778
10752,BRU,Brussels National,"Brussels, Belgium",409,,50.90000000,4.49277778
10752,BRU,Brussels National,"Brussels, Belgium",409,,50.90138889,4.48444444
10752,BRU,Brussels National,"Brussels, Belgium",409,,50.90138889,4.48444444
10752,BRU,Brussels National,"Brussels, Belgium",409,,50.90166667,4.49416667
10753,BRV,Bremerhaven AAF,"Bremerhaven, West Germany",429,,53.58388889,8.55777778
10753,BRV,Bremerhaven Airport,"Bremerhaven, Germany",429,,53.50694444,8.57277778
10753,BRV,Bremerhaven Airport,"Bremerhaven, Germany",429,,53.50722222,8.57277778
10753,BRV,Bremerhaven/Am Luneort,"Bremerhaven, Germany",429,,53.50666667,8.57583333
10754,BRW,Wiley Post/Will Rogers Memorial,"Barrow, AK",1,Alaska,71.28472222,-156.76861111
10754,BRW,Wiley Post/Will Rogers Memorial,"Barrow, AK",1,Alaska,71.28472222,-156.76861111
10754,BRW,Wiley Post/Will Rogers Memorial,"Barrow, AK",1,Alaska,71.28500000,-156.76861111
10754,BRW,Wiley Post/Will Rogers Memorial,"Barrow, AK",1,Alaska,71.28500000,-156.76861111
10754,BRW,Wiley Post/Will Rogers Memorial,"Barrow, AK",1,Alaska,71.28555556,-156.76611111
10755,BRX,Barahona Habanero,"Barahona, Dominican Republic",224,,18.25277778,-71.12000000
10756,BRY,Samuels Field,"Bardstown, KY",52,Kentucky,37.81444444,-85.49972222
10757,BSA,Bosaso Airport,"Bosaso, Somalia",573,,11.27527778,49.13583333
10757,BSA,Bosaso Airport,"Bosaso, Somalia",573,,11.27527778,49.15611111
10757,BSA,Bosaso Airport,"Bosaso, Somalia",573,,11.27555556,49.15777778
10757,BSA,Bosaso Airport,"Bosaso, Somalia",573,,11.27555556,49.15777778
10757,BSA,Bosaso Airport,"Bosaso, Somalia",573,,11.27638889,49.14888889
10757,BSA,Bosaso Airport,"Bosaso, Somalia",573,,11.27638889,49.14888889
10757,BSA,Bosaso Airport,"Bosaso, Somalia",573,,11.28333333,49.15000000
10758,BSB,Brasilia International,"Brasilia, Brazil",316,,-15.86055556,-47.91527778
